"","X","week_start_date","total_cases","marginal_cases","cor_lengths","r_0_50","r_50_70","r_70_90","r_90_110","r_110_130","r_130_150","r_150_170","r_170_190","r_190_210","r_210_230","r_230_250","r_250_270","r_270_290","r_290_310","r_310_330","r_330_350","r_350_370","r_370_390","r_390_410","r_410_430","r_430_450","r_450_470","r_470_490","r_490_510","r_510_530","r_530_550","r_550_570","r_570_590","r_590_610","r_610_630","r_630_650","r_650_670","r_670_690","r_690_710","r_710_730","r_730_750","r_750_770","r_770_790","r_790_810","r_810_830","r_830_850","r_850_870","r_870_890","r_890_910","r_910_930","r_930_950","r_950_970","r_970_1000","next_week_marginal_cases","block","wave","wave_1","wave_2","region","mhhinc_tiers","same_tier","tier_diff_1","tier_diff_2","tier_diff_3","northeast","midwest","south"
"212",212,"2021-04-10",203381130,2926940,25,NA,NA,-0.812229716907464,0.288800131932682,-0.0170745953239341,0.410656978597755,0.18383942260354,0.536197347409084,-0.519173327340863,0.209865020072436,-0.0716136306511932,-0.727956637401716,-0.214039320589991,-0.423692166016056,-0.0468776296183135,0.0583836244131844,0.333336047691631,-0.163281161467214,0.180791121165348,0.145900087747501,0.287674292671149,0.152936228751074,0.186166468135557,0.0308584929071035,-0.249496902653246,-0.269390504661877,-0.479689331289467,-0.146698228966597,-0.478570513211482,-0.559120048683325,-0.216663913999879,-0.637582117146351,-0.191238272234406,-0.188884321423484,-0.577853886506872,0.108218095774505,-0.11408441941315,-0.0425885362248028,-0.0323848207647318,0.260306727605776,0.137881771839208,0.302405706344119,0.198954946974757,0.117036403289177,-0.0290794824471023,-0.0465959651202962,0.352519230116878,0.190168875935707,3131892,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"213",213,"2021-04-17",206513022,3131892,25,NA,NA,-0.751967457175617,0.33560595007457,-0.448102044273882,0.0131034221866026,0.163227721991607,0.385492332639096,-0.182650662478104,-0.176788997698628,-0.0265700507764378,-0.906741067502679,0.195412004722668,-0.19663399056858,-0.0166380720597641,0.341702033188388,0.471472095919961,-0.0734152633819116,-0.160642757881934,-0.0591414565939279,0.289046550284251,-0.00588738399861706,0.0795189519563403,0.0044140899400315,-0.547189994062201,-0.209519280507179,-0.51419074127844,-0.194618675431233,-0.605889429660472,-0.569103225013582,0.0429165339083919,-0.624108595251561,-0.0438394672335619,0.0810506050677798,-0.437934891202667,0.240048088744814,-0.0930801679244238,0.0321317174071584,0.0207870457126684,0.330685444810229,-0.0629472889337988,0.204646648328622,0.104703715324367,0.00244192475118464,-0.124060561527018,-0.105950565185058,0.233638889631837,0.0103777446511494,2865874,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"214",214,"2021-04-24",209378896,2865874,25,NA,NA,-0.267658033991948,0.0946340544620541,-0.221497784103304,0.0436621140967788,0.221019533194492,0.399532750381703,-0.305161336584922,-0.125157773169822,0.1389437231699,-0.918499001690973,0.203756042924344,-0.32377834824746,-0.0361392005436576,0.454529224680208,0.481864721484204,0.307694755608812,-0.270479491219349,0.0748275736036899,0.103322179954738,-0.219103773477584,-0.25145370904013,-0.289758462672958,-0.601569280718109,-0.423726905737944,-0.628901261626964,-0.293522277531762,-0.327938049106619,-0.46967224516861,0.0785258925649852,-0.494300496055772,0.14029275763225,0.219787362050971,-0.292450802367581,0.117875774300891,-0.184811939785831,0.0604471194525769,0.151867336257088,0.154549392116655,-0.0798737098810426,0.353846539910938,0.0947977237918637,-0.0433810000313415,-0.0428499012656549,-0.0558441953214067,0.205445842773836,-0.151153132256057,2402329,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"215",215,"2021-05-01",211781225,2402329,25,NA,NA,0.771542289075741,0.483474461601968,0.0235394213437103,0.380964242643807,-0.295983322823019,-0.494898292012427,-0.123605283553387,-0.686173458296592,-0.516902765680689,-0.525473137605714,0.134480756350943,0.574706249128703,0.342324683462622,0.155919664616008,0.643262720637513,0.14871771582103,-0.481367237865196,-0.285842285503789,-0.333188262267595,-0.638913436359306,-0.457185774558259,-0.0430518915180877,-0.488931466842322,-0.0910307133921233,-0.00175604369400471,0.256157325434159,0.199512357344454,0.221155988127047,0.401845514527049,0.230527305119772,0.154286318696502,0.240446956576116,-0.129249185719894,0.214655695212767,-0.0322786312083418,0.0515334538003471,0.108401093074531,0.289966079749183,-0.25775545260793,-0.136333289061132,0.112038058625556,0.164693137254817,0.00429044036144816,0.176992963825309,-0.327811282998427,0.000536606088602871,2126964,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"216",216,"2021-05-08",213908189,2126964,25,NA,NA,0.733453713767434,0.489448688879464,-0.185830081912399,-0.059718234426678,-0.230743689279861,-0.394506372966984,0.48512043967655,-0.415033809480973,-0.0916169350482597,-0.624151158126196,0.0774969488887759,0.609681000319934,0.513224643306553,0.118408166948305,0.479576299171176,0.140709557561123,-0.628897883297889,-0.446736438057958,-0.169569103013611,-0.656428199660686,-0.505655004222687,-0.289248174425247,-0.575650392125425,-0.237491198595722,-0.263131855410311,-0.0145241797924167,0.0325116976054933,-0.158155484659795,0.490732186112611,0.26877835512241,0.134431635303999,0.416657496176949,0.0171623023127372,-0.0868369962316603,-0.081267569433366,0.147511891568667,0.143061890071575,0.303516820881549,0.0610873112522888,-0.00966317575129991,0.25778709697282,0.199083180154202,0.00878848822592655,0.023329974208454,-0.0890800562099854,-0.212499074385469,1709488,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"217",217,"2021-05-15",215617677,1709488,25,NA,NA,0.622079528367119,0.581768511254328,-0.110556770920065,0.136621234374239,-0.172153043945682,-0.498186571146786,0.354385802138356,-0.285126387971496,0.234149954839318,-0.393022231672784,0.277891992323839,0.623694668712139,0.46206384573345,0.00800748894873225,0.491566302774287,0.173995985867144,-0.46294451446276,-0.509571608457103,-0.17171624928995,-0.443899259281854,-0.498472376295759,-0.373735076057314,-0.539620388738886,-0.0120622643660003,-0.565857412004748,0.0840985881445317,-0.0956793507132516,0.0117814812001293,0.644781510415782,0.576953761935437,0.111363651208069,0.438243713162171,0.167694243178747,-0.0174702957562867,0.0112877145509872,0.0744375425910987,0.254482300312145,0.262178368650398,-0.0423521597484683,-0.0490817275007906,0.28276329815179,0.251855890282329,0.0243742290111068,0.047731221863338,-0.136688666841592,-0.174479331231533,1376261,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"218",218,"2021-05-22",216993938,1376261,25,NA,NA,0.676025293718927,0.386289014525433,0.158832066433095,0.305572581793023,-0.350610392953613,-0.386981601207717,0.163108435826885,-0.38775400558047,0.196429062043321,-0.0215306384264088,0.311793472776461,-0.00157088115030267,0.18381063951516,-0.070189580384001,0.0604765683724113,0.151840932740088,0.0124388512650603,-0.284899766986708,0.178290394393713,-0.190241228638707,-0.0486008133775036,-0.362316959481953,-0.365063816830734,0.0811715720953205,-0.419086804338222,-0.150398880181215,-0.210164310289916,-0.0099302004003216,0.423439655503851,0.513284611142125,-0.254502095346382,0.207666801601767,0.234900598200351,-0.225548849351899,-0.0962759380795407,-0.0867437964691893,0.225520541446452,0.27614839858161,0.0469965790431355,0.0146551686065392,0.414654048912644,0.242840372554624,0.1890760337734,0.13288579685772,-0.180437184380495,-0.143802873292833,1088033,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"219",219,"2021-05-29",218081971,1088033,25,NA,NA,0.8241317591513,0.298362660321778,0.164356919200685,0.422542556724124,-0.3050613185203,-0.397274007009968,0.617382951508948,0.0533348046462463,0.406134911510527,0.804417994308865,0.265262103741627,0.0705735412850475,0.221182011119314,-0.272181978415577,-0.14829383329971,-0.021090673579881,0.0934088650666324,-0.263660121406371,0.0141502709404684,-0.0192568334932559,0.147888807757409,-0.46695219788248,0.494937868902431,0.00591149180668961,0.427855374929678,-0.321576823755906,-0.0199903612518493,0.103785100827427,0.181037236472064,0.158809744574715,0.0542735657831508,-0.300000888870845,-0.165704722431249,-0.372328808736471,-0.477397577790645,-0.338324090234976,0.0996965498681239,0.414568172771819,0.0180745635713066,-0.219981739971269,0.253935435366168,-0.0573833052228954,0.165550474832194,0.146015891098615,-0.067405208275374,0.098074554579314,684912,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"220",220,"2021-06-05",218766883,684912,25,NA,NA,0.441629328149123,0.443281158338749,0.462093327182935,0.495979880220216,-0.188927960031436,-0.426275808839038,0.390129959731571,-0.328557451894938,0.307614517892951,0.939837339204004,0.15787422820945,-0.315048548863449,-0.202504114778198,-0.0748553849221609,-0.198727138675763,0.0953997050956124,0.204712301056816,-0.102811668803738,0.0499254572837073,-0.0845092782343611,-0.0813661539107195,-0.391631787721184,0.270382773106974,-0.416372470214437,0.45733336238831,0.0230772706497427,0.283969807544336,0.568210742846235,-0.0676519436014059,0.500583773725331,-0.282749698397072,-0.332887920575482,-0.159510812335713,-0.57263576951554,-0.470507112221831,-0.363983878443373,0.394708655852443,0.486454054802996,-0.0463051317933437,-0.216457216628141,0.437872372426528,0.022670903146329,0.216974840280326,0.151241652230911,0.0988667646258479,-0.023152845716052,484566,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"221",221,"2021-06-12",219251449,484566,25,NA,NA,0.22852645272858,0.246893816830068,0.411866283635503,-0.237699696669222,0.287755286209217,-0.487115322233875,0.437579858629882,-0.54452326540239,0.412576836872073,0.597708342652503,0.359263626219179,0.203967924118227,-0.027035229667273,-0.168119192536217,-0.124583820607342,0.189414638392366,0.243527512569897,-0.249587986363598,-0.0908030805573092,-0.0202386468248012,-0.221192228319522,-0.136909049463576,0.170857812740817,-0.191792607063269,0.347821373295448,-0.241050045608811,0.23370002805956,0.0993987046227746,-0.148250566817504,0.57308986776489,-0.368605403367672,-0.52618991600534,-0.0866414907049661,-0.368256461856877,0.0722498893128688,-0.374951255204955,0.610588848115598,0.461739125370831,0.179633277408921,-0.197456884345807,0.204380018667558,0.0043836374195848,0.107469550221292,-0.119442936687708,-0.0340754302887863,-0.269504953822846,610896,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"222",222,"2021-06-19",219862345,610896,25,NA,NA,0.688278414861955,0.0606290165062686,0.00965477112593915,0.0657060412128793,0.428856725381908,-0.448792179900911,0.0639745893108297,-0.588398841163005,0.604027675489182,0.677137715872151,-0.0119714672518257,0.810494934779168,-0.265189651116244,-0.305435542697599,-0.190693176284871,-0.0819524930113391,0.349981816811091,-0.185610481896481,0.22635141184161,0.0704085026933675,-0.0444956995706892,-0.333747926336736,0.138046015746462,-0.208460996304369,0.0244940393961855,-0.248842124923515,0.284071645557989,0.375722394892084,-0.155641873886054,0.20014566074132,0.310954155655235,-0.358401706506144,-0.253870340844331,0.0494370439558514,-0.292613914224478,-0.251495744992147,0.342147496027119,0.287783428378053,0.13806991563666,-0.165348957864567,0.310863762241265,-0.0143056641497709,0.330911014585574,-0.360252778674532,-0.0466017425496473,-0.170843692998894,537674,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"223",223,"2021-06-26",220400019,537674,25,NA,NA,0.835221979099338,0.000519960161697168,0.0830590284885007,0.252513327866015,0.548319759370079,0.00874243572950212,0.0642372330613587,-0.730946747297507,-0.402182499238629,-0.137330084959149,0.0427762844066352,0.654285914671205,-0.293000561653328,-0.314625734573206,-0.422739791015016,0.131860572156873,0.23218069176906,-0.156172913343337,-0.168281119149442,0.0114650863669791,-0.562701465831891,-0.547439312787041,0.00526630640545433,-0.425510910973991,-0.14586408016635,0.139401221673373,0.0437484926125118,-0.00495513642750003,-0.00355858387038355,0.136855106555808,0.355110369802068,0.138229235369294,0.220602510611942,0.256531530972301,0.484458697745969,-0.00560706122197786,0.167812262001522,0.0591199086515112,0.019265612326877,-0.199494644709439,0.157697982410345,-0.119390876883036,0.135922354645874,-0.313063657205943,-0.108285606429895,-0.0782748431050343,638229,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"224",224,"2021-07-03",221038248,638229,25,NA,NA,0.445152678304167,0.0912320012449373,0.189675851975071,0.312894168330299,0.099692970682371,0.258307057149833,0.463633135714129,-0.830878016762474,-0.506005030447515,-0.106526486074353,-0.0302050439818981,0.322873456738943,-0.0529149001040406,0.0764069076877708,-0.426005992689036,-0.118409940352443,0.141570271373428,-0.27797837373355,-0.227855361867981,-0.099763166590036,-0.535235437029548,-0.316611367228821,-0.299426955599258,-0.274163717929913,-0.333619465279813,-0.0694721491970341,0.0637198313846262,-0.224459361636486,-0.0374866583718201,-0.0260832534457786,0.295458587306209,0.337561821206801,0.418169074424472,0.372611436675059,0.420882099296061,0.476530642910714,-0.171400840487655,0.103866523688701,-0.153827465932737,-0.224391620161297,0.0664796260988754,-0.213373210187758,0.216937236316109,0.0988396236749295,-0.282266872414348,-0.15339622370562,951632,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"225",225,"2021-07-10",221989880,951632,25,NA,NA,-0.254576883794232,0.1413903591408,0.366508418105974,0.402696216050159,-0.170511363265401,0.0213057935303277,0.363948984371516,-0.222696471653713,-0.358895704553442,0.589109773613358,-0.0441133708820348,0.154843472737435,-0.259135729779097,0.399851402109,-0.267149021312409,0.155411490244752,0.554299957050805,-0.530341846156972,-0.242530923821885,-0.318645593117529,-0.352980048243452,-0.143982237815435,-0.329925550165665,-0.411684702552376,-0.194275474555259,-0.0471794793750581,0.254273775090086,0.357140303398054,-0.139339727762976,-0.0218052615528405,0.0190073471687133,-0.134888704685594,-0.0293816153868006,-0.000307276511977307,-0.101793433985384,-0.3004032741824,-0.307031793415799,-0.0294489545447711,-0.206303820151003,0.00592923918978664,0.0466247889903038,-0.162839033800866,0.19404932501311,0.0627020696151723,-0.138255615912636,-0.143740966232943,1437062,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"226",226,"2021-07-17",223426942,1437062,25,NA,NA,-0.262790378792094,0.387534556919927,-0.00473210956825979,0.3932927868296,0.000352391036659319,-0.0674766274127021,-0.26312208776057,0.109914614042977,0.078433379483608,-0.250516087102719,0.317866457501147,0.404910544676815,0.492542470372432,0.0588818464145969,-0.235058582861172,-0.400684724314811,0.303264756542983,-0.361060474351954,-0.326342325012521,-0.305169688119536,-0.531085027393132,-0.419940606576339,-0.566784737554455,-0.602542166777823,-0.535746847986693,-0.286507236288408,0.138687481890038,0.109502934921418,-0.24648659239529,-0.321161029593291,-0.0127529434215253,-0.0758074326697344,-0.146299358294369,-0.272335185407644,-0.171176312874462,-0.235719687027226,-0.255856347687729,-0.230043452585455,-0.24575767841939,0.0705055233696054,0.0555746708505697,-0.137250552126472,0.0528813664878888,-0.0228604041445526,0.188830341382603,-0.177876210481809,1933565,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"227",227,"2021-07-24",225360507,1933565,25,NA,NA,-0.647016963363132,0.491411733677031,-0.179407381015521,0.440797367120431,0.134513087555206,0.000659696199923166,-0.574352795228063,0.295765333709628,0.240895295306204,-0.699244300437047,0.380910228434419,-0.0581313547836177,0.300968069699417,-0.143709605494625,-0.237725805626627,-0.460541306761641,0.397149139613277,-0.277894062372032,-0.240193737742294,-0.270357888823837,-0.470290972763477,-0.544860459540131,-0.638061144798663,-0.496558742719338,-0.802384696017972,-0.381749079177674,-0.269210454295719,-0.0852997865843164,-0.190115810437739,-0.391257380599233,0.283779706711027,0.205942614041743,-0.171565107022189,-0.215427866563881,-0.0911780350790135,-0.194942794416734,-0.300027000127747,-0.0097695683053145,-0.136228864813148,-0.0410214104122543,0.130777153753579,-0.105195657876908,0.218987494450071,0.0643631446299697,0.220647875073098,-0.15584248908024,3055571,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"228",228,"2021-07-31",228416078,3055571,25,NA,NA,-0.00428273876024983,0.354636256097782,-0.272305119127585,0.744184677467463,-0.0664303935125966,0.197007116191483,-0.513747222800248,0.421688971532768,0.504111840091199,-0.879087835623614,0.347829247596474,0.0873262886066211,0.317290888512519,-0.0395050877608885,-0.314446917422713,-0.314124391727397,0.306513749563949,-0.404951206107853,-0.323861435309464,-0.399234479930096,-0.297166464330859,-0.461537605173561,-0.731117276709328,-0.574207022108176,-0.784451343477988,-0.447023568073752,-0.577552856794918,-0.291513957445799,-0.272753249350624,-0.385949381216938,0.222078437284929,0.351944364878329,-0.263933188886315,-0.263050900731053,-0.178188731485186,-0.187711598159676,-0.353031744894533,0.0353365500391298,-0.0492088295474027,-0.183335917136762,0.0371857389355488,-0.171285816756599,0.169134469930523,-0.00970352310300078,0.212758750015174,-0.125124287593477,4424093,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
"229",229,"2021-08-07",232840171,4424093,25,NA,NA,-0.196513656572982,0.151608896396681,-0.297109416473059,0.789794572082833,0.0667250482756092,0.142838765540882,-0.573995267154774,-0.135931650261094,0.451562870461812,-0.74867065840039,0.328443242846713,0.608557085594399,0.589196238414288,-0.015928941067313,-0.165732214449916,0.0642381891690201,0.38601232518357,-0.322754203403032,-0.0289868078725122,-0.356019988724363,-0.159071122205468,-0.363257509307441,-0.508777915841391,-0.329627181459312,-0.355623921899291,-0.239842564113676,-0.260009503706507,-0.173721682587789,-0.246278301941652,-0.266037812542754,0.0989376944963955,0.176451543840652,-0.280040716066762,-0.196250385236381,-0.0945882262696532,-0.160311950867268,-0.208823979751115,0.0704174192463725,-0.0126648388199146,-0.0273930749645879,0.0169227318722331,-0.0977577397458008,0.0411438867010901,-0.248148496444611,0.194279435657234,-0.136336049110432,5683775,2,2,0,1,"Northeast","1_2",0,1,0,0,1,0,0
