"","X","week_start_date","total_cases","marginal_cases","cor_lengths","r_0_50","r_50_70","r_70_90","r_90_110","r_110_130","r_130_150","r_150_170","r_170_190","r_190_210","r_210_230","r_230_250","r_250_270","r_270_290","r_290_310","r_310_330","r_330_350","r_350_370","r_370_390","r_390_410","r_410_430","r_430_450","r_450_470","r_470_490","r_490_510","r_510_530","r_530_550","r_550_570","r_570_590","r_590_610","r_610_630","r_630_650","r_650_670","r_670_690","r_690_710","r_710_730","r_730_750","r_750_770","r_770_790","r_790_810","r_810_830","r_830_850","r_850_870","r_870_890","r_890_910","r_910_930","r_930_950","r_950_970","r_970_1000","next_week_marginal_cases","mhhinc_tier","wave","wave_1","wave_2","tier_1_1","tier_1_2","tier_1_3","tier_1_4","tier_2_2","tier_2_3","tier_2_4","tier_3_3","tier_3_4","tier_4_4","same_tier","tier_diff_1","tier_diff_2","tier_diff_3","tier_descr"
"11",11,"2020-06-06",11125079,1007635,120,0.320186501035432,0.276646213136665,0.130408741927803,0.0763758152619984,0.0330532233570254,0.0150017280231683,0.062053307191866,0.0743543115935866,0.0607109666063338,0.0609647630126119,-0.0406939001082804,-0.0360164643413293,-0.030941515252071,-0.0349068679237263,-0.012719593298307,0.0240272922195074,-0.00513841312730546,0.00714636303677057,-0.0191483833292427,-0.00766239978126812,-0.00152687071696001,-0.0435358682067781,-0.0250125251353615,0.0143365850787838,0.00883722010164774,-0.0541480435333549,-0.0589760325374264,-0.064356017595653,-0.0360817394272009,-0.0224071508696996,0.0325015414165366,0.047016524957782,0.0359421761645365,0.0467072689926745,0.0168891383940336,-0.0373952126865873,0.000894639010643033,-0.036011734691381,0.0199633842210178,0.0472926161772012,0.0101640278884825,0.049136947946654,0.020366283115257,-0.00163143542914572,-0.0362212058263781,0.0262308658750129,0.0532775628385755,0.0345069603283063,997931,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"12",12,"2020-06-13",12123010,997931,100,0.295832091268612,0.223130027520474,0.091849236234223,0.0507988397353036,0.0735547420334475,-0.00708310124903364,0.0528931968102888,0.0385311385132596,0.0926624802800735,0.0530353680587398,-0.0287859378941945,-0.0223193370712504,-0.049700114168516,-0.0415024867689219,-0.0448106038928499,-0.00137093190663552,-0.017292609828507,-0.0227475576602819,-0.0475976167978945,-0.0582365209357214,0.0104691506807799,-0.0516370815484955,-0.0369479388954245,-0.0161202095382991,-0.00573742854833532,-0.0614384846560144,-0.0723332595561025,-0.048445769591097,-0.0437031540688516,-0.0394614153888359,-0.0133467722487973,0.0132824543780763,-0.0243112630147041,-0.0116815598620935,-0.00111310247790129,-0.0463654106815871,0.0109445315783419,-0.00538308365367917,0.0271700680955331,0.050937102973647,0.0149543638332683,0.0532887035253527,0.0234149827380844,0.0243463951043631,-0.0390687748163404,-1.99251220301171e-05,0.0331178727406788,-0.00906156006963767,1098056,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"13",13,"2020-06-20",13221066,1098056,100,0.256999338758883,0.214368456929823,0.126270378433999,0.0509980883564687,0.13842309794808,0.0470848111243911,0.056521737115768,0.0733666507172653,0.0901558953239441,0.0650263675125028,0.00908649616219473,0.00332321668290541,-0.0199013219718919,0.02060155496283,0.0144319104674919,0.0208820271710981,0.00588419092163133,0.0312288406934893,-0.00966308362569048,-0.00509690693465229,0.0388201160663597,-0.0194440429192573,-0.0115309050477358,0.00108746659174302,-0.00522543995442144,-0.0254020069225122,-0.0439195071252814,-0.0321059662995723,-0.0443346642522114,-0.0319270201647367,-0.000367162807560254,-0.0314149887966681,-0.00663705350493353,-0.00927468886747288,-0.0063527540826437,-0.0358759722471083,0.0245146355879433,0.0205136589564808,0.0409349128641894,0.0837279394664815,-0.00564330717670744,0.0282312540228516,0.0299937234919307,0.013557688584254,-0.0448876235871551,-0.00620494024709507,0.00518408222045941,-0.00675714461111409,1509632,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"14",14,"2020-06-27",14730698,1509632,260,0.381717127934246,0.322217012315603,0.233104594376548,0.175922021932727,0.26169723846588,0.203909417881669,0.188381667017364,0.17038708054342,0.1352191965206,0.182598532721067,0.0959457213323647,0.0551040749982383,0.0948587830323597,0.0967611548226612,0.190870593260149,0.090770197947466,0.157623208203181,0.133609363745163,0.0827241101648144,0.0889252250436738,0.05971236354382,0.0675120404921027,0.070408274696102,0.0463426065012434,0.0717021706135593,0.038526289331308,-0.0222169914387452,-0.00469980516068505,-0.0431136283404712,-0.00604935423075929,0.0425060402129913,0.00330954733801312,0.023168877869519,0.0187757848400602,0.0102205633548469,-0.0171660328140441,0.0397147894269066,0.0447954300370625,0.0415869900593039,0.0807590386964705,-0.00418092481879208,0.0728880783942455,0.0443321522604502,0.0121361572254248,-0.0103417634616574,0.00820292917153014,0.0227532302887275,0.0238342912568373,2090515,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"15",15,"2020-07-04",16821213,2090515,600,0.516145108000541,0.447313842254796,0.384833740453882,0.347264152948235,0.370104946132105,0.301477687724741,0.300615233348376,0.323545023847874,0.26107512714803,0.293845433303646,0.238950659339891,0.207474512985486,0.28904851704779,0.251825693292431,0.350061446847883,0.195379726318157,0.23926181947184,0.199766482651519,0.220198653319717,0.171728447912522,0.133487710109752,0.156279227162364,0.154724129785706,0.139043152467204,0.105755634419676,0.118516000636266,0.0531613215318103,0.066711946712426,0.0214626305321628,0.0705499089546975,0.114487066797615,0.050681522437396,0.0783909099180378,0.0857906391367917,0.087161746739411,0.093012114397841,0.0699529994535323,0.0871625366422101,0.0500832399051268,0.0667146924473432,0.0243637565425271,0.0629139100247903,0.0175778486307101,0.0199026910100818,0.0113280830915668,0.0233439681219533,0.0230401159909391,0.00660300550526194,2530205,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"16",16,"2020-07-11",19351418,2530205,840,0.683500162598838,0.587676459453613,0.508358110461374,0.471947380713216,0.508623373485885,0.456566328575686,0.425489113211614,0.418497738411427,0.40596554827757,0.388006442917508,0.350462469372852,0.343965576725636,0.354473163772222,0.351754085608047,0.400922824924073,0.302605722040705,0.375500579926565,0.315077756544019,0.35204390854344,0.290467387998964,0.276365241156904,0.249870178965014,0.227571101556658,0.19764205768463,0.182261246587016,0.179254447167033,0.154444146940466,0.111890276929568,0.0808990197726051,0.129504363323213,0.167194725960855,0.112938236773868,0.117934439912847,0.120005154567683,0.130641073118726,0.113616710537526,0.0808495635181243,0.0858502041150668,0.0692833193163475,0.0644628482311856,0.0311231043741544,0.0612691986390844,0.0226990734707542,0.0292853923544375,-0.0212655697061717,0.00489718984715351,-0.0149656994735653,-0.0138202871189939,3020264,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"17",17,"2020-07-18",22371682,3020264,840,0.708263956584612,0.616145232679377,0.603805355872175,0.516201080530843,0.561042823950026,0.516354110856147,0.491946980217485,0.434445565625663,0.461820108966375,0.44885527434672,0.423195806538473,0.440936536605102,0.428228439073671,0.404886686352804,0.430267126544256,0.36777227980796,0.418233963451038,0.360030956022544,0.372800652897571,0.336605258442752,0.320991215435071,0.304651769180986,0.228645691699533,0.213147651443793,0.21604813236556,0.229628075115555,0.243791074560828,0.175517762968674,0.144428026970813,0.128506705839235,0.212484511360088,0.169358389513339,0.119339538056686,0.148465960469914,0.157256324221231,0.139462783572036,0.0904151954562416,0.0788883669358778,0.0664902873827652,0.070596284299992,-0.00734958540191523,0.0281487294207618,0.0225525225233194,0.0218104534048282,-0.0244628273858646,0.0187400935645329,-0.0203761338060091,0.00244954738274574,3169117,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"18",18,"2020-07-25",25540799,3169117,840,0.707477191355547,0.617295355460848,0.591321555575052,0.507997373776015,0.515468698741277,0.439580042151257,0.427280439197886,0.37334071597893,0.406090566980891,0.414317928886168,0.442810080271371,0.391481003488177,0.439415168866389,0.387961332457018,0.423702994754522,0.400586978593987,0.421320898944325,0.363811144761085,0.374955188539411,0.367942650430866,0.320207171280892,0.291677200241745,0.278238646753518,0.255780367923064,0.23825342069431,0.256305697415219,0.285610058932382,0.197430143980193,0.171256721486819,0.165453279943043,0.191744678850051,0.149513061978621,0.113865081831065,0.127388015127123,0.137600189289651,0.149188660841304,0.0927753557437308,0.0818957957640183,0.0532621105322563,0.0520491349529231,-0.000866941334403661,0.0301466822291536,0.0192363743293998,0.00243475492977553,-0.0437264372166037,-0.0194186953464519,-0.00348260623234967,0.00734083829442994,3077090,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"19",19,"2020-08-01",28617889,3077090,800,0.673897839512063,0.591687868900192,0.556116033980077,0.511218774739079,0.479283334951541,0.441131029644655,0.349397220158343,0.363209657271873,0.40555637072799,0.385384148413588,0.357532091359264,0.35288889603179,0.415966628347886,0.384940581620926,0.409694130304697,0.390768537506483,0.435781181960956,0.349620170576328,0.387463383520384,0.365611786991097,0.352488132502772,0.320464162837955,0.308033299392088,0.258450776551975,0.25646904311291,0.262939435153568,0.271617177854146,0.218418407373286,0.18309348026248,0.205829838468701,0.143658794412016,0.127282059587729,0.0914665825220272,0.0989679142378416,0.13026207091012,0.140286277441746,0.0890886690923582,0.0690340102007254,0.027444718348805,0.0572803808555632,-0.00746586851988432,-0.0101310159214784,-0.00326446732412356,-0.0322671702565141,-0.0568962245338303,-0.0167062056236266,0.00846136450638871,-0.00598063783170081,2733229,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"20",20,"2020-08-08",31351118,2733229,760,0.710548339667427,0.66424775562962,0.59945783925329,0.527910432756037,0.471426877934957,0.499167453478459,0.367436090395983,0.378762857146092,0.416862544175105,0.400937350306679,0.329589210961103,0.335322023879989,0.369079448014196,0.359119831718138,0.409784956630265,0.377722074226547,0.404338461532341,0.349700501770122,0.413195215799993,0.380496396531475,0.386421186395467,0.34908512550276,0.326348939315197,0.25125927954083,0.221240832542099,0.23607524579736,0.219069536068079,0.17068875503108,0.137478194829714,0.161479566272952,0.125540472390767,0.0600608047199371,0.067528262592382,0.103060920425302,0.107699508199935,0.10536918611332,0.0323539893238692,0.0410809545640953,-0.00134793838725482,0.0175359534062902,-0.0283704717601221,-0.00993286550071622,-0.0352668278307161,-0.0421335155798272,-0.0308453904315217,-0.0341683472936497,-0.0341903378103219,-0.0284492908079928,2523836,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"21",21,"2020-08-15",33874954,2523836,760,0.660895478538419,0.678942073693464,0.584309777275555,0.536785876860467,0.451766452903437,0.462661259777073,0.422084491855239,0.322028265283649,0.356078809821265,0.362659943401582,0.359357977782993,0.310817641764923,0.336414919854322,0.326137691528138,0.368541750921203,0.352598250580263,0.34796633286361,0.350517948460307,0.38040298105444,0.304193661828627,0.316327412030184,0.263941998685305,0.253193617432621,0.166435102691674,0.165532196971946,0.165964646052781,0.143386869360652,0.127321027553103,0.0909187568037303,0.15655152738041,0.111697331453405,0.0720020710704858,0.118586953281365,0.112092986299173,0.0999526667498577,0.0715716965719659,0.0252353283470187,0.0338858408161048,-0.00891068128027945,0.000519618640443687,-0.0218799219436707,0.0158120299893448,-0.0116975739318256,-0.030897290927977,-0.00231437788903767,-0.0289887153615625,-0.0469641065169611,-0.0224680116314787,2231942,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"22",22,"2020-08-22",36106896,2231942,760,0.596817502907321,0.626090520355761,0.531194217421291,0.509897687305484,0.430820732737928,0.436107250991475,0.393263702357274,0.299575300510319,0.330443171899834,0.317758172461825,0.308114581030727,0.292151891515502,0.260084455576347,0.266800978750716,0.283957360861067,0.290013125242882,0.27289980410366,0.303633741245376,0.309450934930292,0.264316709065982,0.260055408490267,0.230171221570192,0.22902433227863,0.153703515151766,0.1481144128656,0.149485422224498,0.133755270945326,0.128827411936701,0.0788667127171941,0.138428251744384,0.0975574342132604,0.0549354877848282,0.103059629742576,0.105417574003039,0.104967415319034,0.0613862432827029,0.0374788986355125,0.0235696787811879,0.0164463338195583,0.0271178838353205,0.00396937861154908,0.0129931466997152,-0.0266939970549101,-0.0501660651583141,-0.0110765995968246,-0.0384671763286468,-0.0334893105913225,-0.0155784795198311,1988502,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"23",23,"2020-08-29",38095398,1988502,660,0.505535623727493,0.533948803822014,0.497206932671983,0.453402810937076,0.359250901490581,0.400227624451186,0.342410083873124,0.259271239690712,0.261895638721313,0.264707796413524,0.214740762147765,0.20848419654726,0.217748172079642,0.24078707172709,0.208391450182617,0.216229658810709,0.17909022899596,0.245043800269279,0.20876371231859,0.235171939390127,0.182101833013703,0.21074407680299,0.207248080235095,0.109285025791663,0.109678386084698,0.118774377183694,0.0934235453786174,0.0964564406258794,0.0560855871815734,0.10612910204308,0.0581447273314356,0.0463129541168993,0.0579802745125121,0.103139761982798,0.0743375449875865,0.107601644884257,0.0710516270806565,0.0387190706064194,0.0273306061222049,-0.000192464225361539,0.00867510514103465,-0.0112382425439593,-0.0195550053158508,-0.0629513701928362,-0.0108898520756745,-0.0322472130251401,-0.0715823284000653,-0.0440928752107459,1941664,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"24",24,"2020-09-05",40037062,1941664,800,0.469200276994524,0.494908655226581,0.525777500243603,0.430398615322333,0.342072617619621,0.419715084797724,0.323812546150809,0.3265114630012,0.234843845658406,0.288973205290334,0.195387043246382,0.221247415315858,0.242307933919966,0.22556221499627,0.223937444776609,0.221014497954843,0.222419650507371,0.236205967660268,0.243614567558416,0.225767560392603,0.228096180085047,0.215454469269717,0.200092613929154,0.120740280143034,0.122242811647609,0.107589389163187,0.104130459291051,0.139902569918828,0.128475211537255,0.0986734417181246,0.103704041829739,0.0945569453835281,0.0963427773445043,0.130033381283552,0.102280711510453,0.127405121329653,0.0763986717653658,0.0546666991747448,0.0345878898868722,0.0331979705747524,0.0340908164809985,0.0139331325541333,0.00567688408409021,-0.0442463110034363,-0.0128449517941135,-0.0479036714429639,-0.056123255954179,-0.0669905840923939,1750258,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"25",25,"2020-09-12",41787320,1750258,820,0.594979539967812,0.516921218165427,0.509859693726254,0.481253278002296,0.386610270328717,0.435838222022198,0.441638147490379,0.327596514004823,0.343296229467831,0.301772589990205,0.309155343761789,0.239919195715169,0.311624307788304,0.26555576953042,0.257721133968415,0.25750778877495,0.254604057592031,0.256690424760001,0.286291985805028,0.260762443214419,0.264477520526242,0.212354251821168,0.212941855835271,0.156174594590653,0.136733740259871,0.185591657325965,0.131506208294613,0.123039642393166,0.125218681738708,0.0742026834777567,0.0747769400039008,0.0779457058381861,0.144234754711176,0.154866105589283,0.139370263185515,0.122660240147867,0.0823604831100033,0.0810027013854304,0.0609148076526841,0.0278785670859969,0.0346386605359702,0.0456633554872539,0.0233912618310007,0.00175197219209641,0.0609367152248745,0.0195749060500775,-0.0386346818071353,-0.0224940617956946,1806400,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"26",26,"2020-09-19",43593720,1806400,820,0.551193811114178,0.432265168096134,0.544103241567756,0.442790233696803,0.348710971866577,0.394512419678721,0.429390752579778,0.307410173438614,0.302173319502016,0.246596631210807,0.283232889264471,0.19078600874876,0.259304568930498,0.178547873610675,0.197865880742185,0.243109350756396,0.19496317205606,0.170227089198426,0.208433551186113,0.172924031258149,0.168000290983038,0.163093746264371,0.146489201402038,0.138232455793088,0.158425002903025,0.156605484846189,0.132000230089714,0.115732367949193,0.109596518433975,0.0881140624261615,0.116068293630802,0.117115558882255,0.14475554031763,0.146661953409511,0.14734663752297,0.0975050515172721,0.0639313107184462,0.112593849224594,0.0864580388084905,0.0329610853511925,0.0284693728561251,0.05616386945055,0.046416434729994,0.027502266239269,0.112179889726225,0.0724570603928649,0.0392225002607741,0.0277159583359248,2021970,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"27",27,"2020-09-26",45615690,2021970,NA,0.450497689993075,0.380501314103094,0.375849859213101,0.350001835158256,0.332649473423199,0.30296721234113,0.350711382430537,0.315073192170512,0.286212805409244,0.242697383856053,0.293794094491071,0.200890279878349,0.297195335903672,0.166391000562745,0.248402873599677,0.274043181843603,0.191047077627119,0.164467923170801,0.212747489083442,0.17141089490746,0.187784401391272,0.12497986682918,0.155681272940526,0.13827213374649,0.167646021612991,0.151065654979613,0.150792625804948,0.146073802897634,0.142694275475678,0.0962380413166439,0.144304242780483,0.127198842961911,0.172435789122934,0.16628637264362,0.185844168886421,0.111115806620575,0.0948222908467746,0.172117560738623,0.0886729252151348,0.0903782409173934,0.0860762783342058,0.0926175337014088,0.0664104347596761,0.0613815535895226,0.116528192207926,0.102106665312037,0.0599470393783006,0.0465302267726739,2005808,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"28",28,"2020-10-03",47621498,2005808,880,0.59504929282312,0.616174765238974,0.56535406322943,0.432137877177278,0.438316937365027,0.432065129006603,0.402419156114799,0.354425574996853,0.31328292660311,0.311534765344587,0.298070529774137,0.212857633948188,0.277909504662162,0.187897124167816,0.284030609154358,0.195934792661134,0.189499446664052,0.156007834459042,0.208595988392751,0.17828742490705,0.197065114724098,0.13463825408221,0.142835232017986,0.149784896636699,0.17307664242231,0.175382762433059,0.158763078804433,0.163826372121286,0.180195827638315,0.111166388402344,0.186969672193008,0.148963928125074,0.191210076104139,0.192619539528526,0.231090344383075,0.139009803212549,0.137114411078371,0.178044402017877,0.0867929398696477,0.0934449471035009,0.104839090426786,0.0617064507139699,0.0441319519562576,0.0674148096340541,0.11522884338961,0.0910113096270667,0.0711341414955252,0.0419919242644071,2233315,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"29",29,"2020-10-10",49854813,2233315,800,0.684932079087044,0.638952052853422,0.611272040766576,0.515020934005832,0.529674019518075,0.461208280984382,0.429191655901619,0.393197832188114,0.390529927106782,0.291706229543187,0.281440691246604,0.244182303041848,0.275028220020915,0.20204897846138,0.246145958228976,0.149684086755673,0.157864826807028,0.141381942383657,0.16672502767785,0.125136135919518,0.151573271360667,0.103898559899156,0.137273698050341,0.143489366439038,0.170359588665789,0.19264804078982,0.163286075276072,0.166428985868317,0.173812425686871,0.116126015396208,0.146444113369387,0.0974981877120149,0.138629505945235,0.142875824532029,0.157427203782592,0.0527545741547838,0.060646215125853,0.0922530504031367,0.00801819551410227,-0.025808915186849,-0.0152817921007021,-0.0320047795362892,-0.0607564703762954,-0.0120135351357239,0.0433204255425108,0.047963809463617,0.0299815936510687,0.0139075428328395,2481564,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"30",30,"2020-10-17",52336377,2481564,880,0.753295190508877,0.677534181820797,0.684493508494318,0.595650414184109,0.637139655900201,0.559543589517189,0.558430195784136,0.489195460685838,0.468972081959807,0.386222508576785,0.364929978438254,0.350105628674479,0.367739547166371,0.312697512828192,0.279691536782041,0.245746724408501,0.253573787730564,0.242349876775876,0.279448680440008,0.252954331027295,0.259523909200577,0.208498076969098,0.250859954826868,0.219144876335413,0.269922927180079,0.291073679074963,0.255783286006481,0.244143832967934,0.267567525712219,0.203748920883564,0.224387950512895,0.205995428885457,0.262745676382493,0.262539640511362,0.27178385525988,0.198176328342679,0.172755138287035,0.196218418026019,0.111085658684928,0.0731702917480029,0.0576887870436839,0.0555407329485132,0.0144735135565267,0.0412304241265845,0.094587019694008,0.0416868529802522,0.056026481666143,0.0283109465006099,2846185,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"31",31,"2020-10-24",55182562,2846185,880,0.762284398956555,0.685544146938318,0.751757401828031,0.584221447750151,0.653251049880317,0.591368849964184,0.606769366518158,0.510101645155352,0.524787401882665,0.428580827757061,0.423487194947753,0.408649113589605,0.394304753706559,0.394521957266206,0.343444165567773,0.280756742148201,0.330158729589482,0.31002354113999,0.306224871291533,0.309844953499707,0.285641261673573,0.248761992635682,0.275306773780607,0.265380509822318,0.267927720438882,0.304404224557088,0.258840867688506,0.259981973951704,0.299013860915571,0.227046749762708,0.244375820871859,0.248767883952691,0.27688529351755,0.276104568901765,0.301649511221168,0.253417575227484,0.201734589471649,0.228255963362609,0.150029712930248,0.108538041961763,0.104401900511678,0.0914642326510835,0.0409949605356207,0.04540899553523,0.0801049598731301,0.0312807176222345,0.0162391140803288,0.00349212058148197,3469946,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"32",32,"2020-10-31",58652508,3469946,940,0.795156749886689,0.69245896040053,0.734074144894036,0.616547321032855,0.663519328199908,0.655946263345921,0.643455476290142,0.556174848310866,0.575509715931323,0.492774042381509,0.479639920546184,0.46202251186527,0.417322634589328,0.439466743386667,0.408970197095354,0.356167791266606,0.405601993806104,0.367840546285382,0.383052929741914,0.350358007368549,0.314739884123924,0.296033634301894,0.314921030471625,0.296120465573381,0.298228325527927,0.322138686656482,0.25656818905004,0.298758986373642,0.285304620899603,0.252476290724538,0.251222475276776,0.286323879114322,0.300294819674381,0.292798433114203,0.32472695021825,0.290250569373318,0.229052771384743,0.25092910449828,0.173175530684699,0.152607514084937,0.124156749822851,0.121248590018944,0.0621787967359793,0.0613206512736593,0.0672429368687565,0.00937904349255569,-0.0239526467962697,-0.0434404265340107,4323583,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"33",33,"2020-11-07",62976091,4323583,920,0.852683788607796,0.779324166910178,0.81677926161875,0.729777612783787,0.74399833411983,0.712379038010936,0.73780090638018,0.648201347803035,0.668868151580788,0.612501481671612,0.608678693978881,0.616693940308712,0.577835761305455,0.61959230320118,0.598297060808282,0.5687901396361,0.590559800722616,0.555319088305597,0.549137431057528,0.528971763465468,0.518848716462792,0.501211298324731,0.496024840545443,0.462074778523607,0.448046679064936,0.447457678527253,0.363974290932731,0.413965268190535,0.376002923391854,0.358768387322128,0.342010884139879,0.395318935306982,0.375564457977618,0.3560284031742,0.371527150016493,0.331203793965025,0.258178107860373,0.287727312392561,0.258429517122017,0.193490166759804,0.15811589746197,0.148245149580012,0.0781728211241911,0.0579435358901165,0.036590188222001,-0.00634843204768622,-0.0608580227438625,-0.0882758503995898,5986310,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"34",34,"2020-11-14",68962401,5986310,900,0.874506991199404,0.851166072741598,0.842000928402454,0.806197855954429,0.786117028355282,0.744279068576805,0.745161466681091,0.670191776773253,0.709108610999963,0.621036009331259,0.669400558039517,0.668944557826077,0.650603204231401,0.681728689253718,0.675239314406612,0.663683020982817,0.646582188063224,0.633004581776648,0.630639269562158,0.637771112166358,0.626536877771411,0.605885259157235,0.59388179131699,0.567575946985327,0.55332988577244,0.533350030514555,0.45057211842585,0.460875677693582,0.432129601030098,0.424849666627766,0.404592399343231,0.420848826297353,0.392432575041734,0.386598976328906,0.383472479774971,0.334230640248527,0.265121117431957,0.290550141848451,0.299490179140358,0.198898072220505,0.168065361383282,0.144060746278091,0.0690283723741591,0.0284498772157636,0.0219507419557921,-0.0261585948646615,-0.0830587891431454,-0.131939530929812,7520456,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"35",35,"2020-11-21",76482857,7520456,940,0.897281941014562,0.881570746275513,0.856825280181642,0.856782072944539,0.839704034446143,0.825510728010138,0.821922303185037,0.801269460773488,0.780996520430484,0.764997716667724,0.766192364438706,0.774842970193656,0.755811559556896,0.76777506839198,0.761794859444497,0.738783107578429,0.720443941147228,0.700228485537097,0.71553987385339,0.693097826420108,0.693676993827381,0.660879923381675,0.642662479593556,0.621703902371795,0.595041509745423,0.577687309027272,0.507085906911616,0.474656666192576,0.493099229718416,0.45639927865574,0.431681328484843,0.433138505007749,0.41981676961275,0.411355726617043,0.387704118839767,0.344450325961533,0.287936226412697,0.293611023232997,0.30797091762843,0.231941341984676,0.192730439100381,0.175326280071564,0.0971724407219652,0.0483023305666447,0.0570917453181303,0.0131243666344212,-0.0347235460853285,-0.0761355866756255,7898137,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"36",36,"2020-11-28",84380994,7898137,940,0.847553544290837,0.801802085471343,0.801491722751503,0.785652478061348,0.762987068277227,0.746202644341615,0.750534489317999,0.719675670290271,0.707520879926948,0.671519135137353,0.649682955573806,0.693170798114211,0.662155605274658,0.648169805262965,0.64598402851323,0.652672536567755,0.631946353748799,0.588355379317434,0.608318673484124,0.586382566921217,0.573672467553883,0.549142359163307,0.5211263910516,0.518835820512267,0.510269651497323,0.486836888948828,0.426249098798783,0.373304293745199,0.429683308162295,0.357060077780496,0.335396189265129,0.322056911313019,0.35297784035048,0.33743662246851,0.306500017150359,0.297518472598606,0.247756807451895,0.259505591413503,0.276147114193917,0.224418272411148,0.185054825267118,0.184460416924631,0.129206718325007,0.0796897820872235,0.0734286507857055,0.0410939632559431,0.0134915213646201,-0.0537081006314696,8002864,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"37",37,"2020-12-05",92383858,8002864,920,0.828716590656342,0.747595490525396,0.747499328482927,0.706036776778508,0.672544824853071,0.655081207020486,0.645801198354274,0.630106069386223,0.61134246207947,0.582346712456249,0.520401378855082,0.533886263219119,0.536904293484012,0.487537291799512,0.474718518961517,0.474558092473458,0.470642734397897,0.405256674640556,0.442078962631287,0.424694244029853,0.369943083170078,0.375766491443894,0.332976304475599,0.338482448707823,0.303297404412775,0.335748429045778,0.305170408271458,0.249383389385299,0.276456884422404,0.221389309281654,0.194667076248906,0.215433891364188,0.216370368859803,0.20991299298141,0.199672140751454,0.189537364384172,0.160867005692618,0.148135310970089,0.199436336285381,0.175892690108818,0.151345158503147,0.164361911227099,0.107933670594679,0.0647228854805401,0.0314967527174977,-0.000124221278022589,0.00290393333257207,-0.0606009125988084,9726392,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
"38",38,"2020-12-12",102110250,9726392,480,0.664833999538818,0.550713533926939,0.526940121576818,0.443987869500297,0.409296931491883,0.371036105062533,0.3887898292225,0.337625781107728,0.306683832775413,0.246969800116778,0.175937017728043,0.171712265215311,0.195990746769714,0.183634066986419,0.124343725759255,0.174604396981978,0.153199435936527,0.0943970137899718,0.169031321354768,0.116024915942228,0.0982764867273813,0.138991449324342,0.031661794619327,0.0888815094586763,0.0674697855595173,0.100320378190932,0.130539123119983,0.0382716977462873,0.0122799896426023,0.0133662254990893,-0.0400362791764568,0.0179643138319283,-0.00458318666333752,0.00284800307300878,-0.0105898851275223,0.00645676938832018,-0.0537331591987127,-0.0468583739129307,0.0599596295091415,0.0178745208139482,0.0348507934739605,0.0392873899045174,-0.00677604788236239,0.00567193197544334,0.00662744090190174,-0.0339311489111617,-0.0356134831111634,-0.0389652282997729,10216276,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same"
