"","week_start_date","total_cases","marginal_cases","r_0_50","next_week_marginal_cases","block","wave","wave_1","wave_2","wave_3","region","mhhinc_tiers","tier_1_1","tier_1_2","tier_1_3","tier_1_4","tier_2_2","tier_2_3","tier_2_4","tier_3_3","tier_3_4","tier_4_4","same_tier","tier_diff_1","tier_diff_2","tier_diff_3","tier_descr","northeast","midwest","south"
"1523","2022-04-30",507428766,2214467,NA,2631137,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1524","2022-05-07",510059903,2631137,NA,3447433,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1525","2022-05-14",513507336,3447433,NA,4089536,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1526","2022-05-21",517596872,4089536,NA,4731122,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1527","2022-05-28",522327994,4731122,NA,4182961,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1528","2022-06-04",526510955,4182961,NA,5056900,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1529","2022-06-11",531567855,5056900,NA,4387236,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1530","2022-06-18",535955091,4387236,NA,4585663,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1531","2022-06-25",540540754,4585663,NA,4642888,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1532","2022-07-02",545183642,4642888,NA,4852652,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1533","2022-07-09",550036294,4852652,NA,5277292,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1534","2022-07-16",555313586,5277292,NA,5743210,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1535","2022-07-23",561056796,5743210,NA,5390430,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1536","2022-07-30",566447226,5390430,NA,5439531,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1537","2022-08-06",571886757,5439531,NA,4520006,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1538","2022-08-13",576406763,4520006,NA,4523674,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1539","2022-08-20",580930437,4523674,NA,3812673,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1540","2022-08-27",584743110,3812673,NA,3929879,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1541","2022-09-03",588672989,3929879,NA,3038885,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1542","2022-09-10",591711874,3038885,NA,2946311,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1543","2022-09-17",594658185,2946311,NA,2408585,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1544","2022-09-24",597066770,2408585,NA,2279741,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1545","2022-10-01",599346511,2279741,NA,1814848,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1546","2022-10-08",601161359,1814848,NA,1559944,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1547","2022-10-15",602721303,1559944,NA,1512734,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1548","2022-10-22",604234037,1512734,NA,1610678,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1549","2022-10-29",605844715,1610678,NA,1611171,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1550","2022-11-05",607455886,1611171,NA,1656736,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1551","2022-11-12",609112622,1656736,NA,1641014,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1552","2022-11-19",610753636,1641014,NA,1725393,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1553","2022-11-26",612479029,1725393,NA,1912012,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1554","2022-12-03",614391041,1912012,NA,2572142,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1555","2022-12-10",616963183,2572142,NA,2742230,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1556","2022-12-17",619705413,2742230,NA,2975762,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1557","2022-12-24",622681175,2975762,NA,2444783,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1558","2022-12-31",625125958,2444783,NA,2467724,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1559","2023-01-07",627593682,2467724,NA,2933429,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1560","2023-01-14",630527111,2933429,NA,2124150,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1561","2023-01-21",632651261,2124150,NA,1979237,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1562","2023-01-28",634630498,1979237,NA,1693496,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1563","2023-02-04",636323994,1693496,NA,1796888,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1564","2023-02-11",638120882,1796888,NA,1604910,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1565","2023-02-18",639725792,1604910,NA,1667744,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1566","2023-02-25",641393536,1667744,NA,1584138,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1567","2023-03-04",642977674,1584138,NA,1482690,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1568","2023-03-11",644460364,1482690,NA,1348346,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1569","2023-03-18",645808710,1348346,NA,-183783245,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1570","2023-03-25",462025465,-183783245,NA,NA,10,3,0,0,1,"Northeast","4_4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"1571","2020-03-28",348623,0,0.733444775622548,766762,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1572","2020-04-04",1115385,766762,0.82147726585892,1179605,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1573","2020-04-11",2294990,1179605,0.859421715828184,1143443,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1574","2020-04-18",3438433,1143443,0.791941283586914,NA,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1575","2020-04-25",4575728,1137295,0.720713695151215,NA,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1576","2020-05-02",5757858,1182130,0.734337920325572,1125324,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1577","2020-05-09",6883182,1125324,0.63644829546093,1001178,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1578","2020-05-16",7884360,1001178,0.389629827585279,975887,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1579","2020-05-23",8860247,975887,0.327178133419581,945101,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1580","2020-05-30",9805348,945101,0.24471791105892,963160,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1581","2020-06-06",10768508,963160,-0.0503936796632645,958084,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1582","2020-06-13",11726592,958084,-0.347342217313716,1057293,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1583","2020-06-20",12783885,1057293,0.114360102472333,1462536,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1584","2020-06-27",14246421,1462536,0.0254959108375494,2034242,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1585","2020-07-04",16280663,2034242,0.318415899152384,2460636,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1586","2020-07-11",18741299,2460636,0.57276774475882,2923562,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1587","2020-07-18",21664861,2923562,0.672863225927934,3052374,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1588","2020-07-25",24717235,3052374,0.736372162697092,2947514,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1589","2020-08-01",27664749,2947514,0.742951257067405,2607237,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1590","2020-08-08",30271986,2607237,0.698047294609721,2397942,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1591","2020-08-15",32669928,2397942,0.561053743475093,2124956,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1592","2020-08-22",34794884,2124956,0.831418074989311,1880531,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1593","2020-08-29",36675415,1880531,0.475639436791748,1823780,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1594","2020-09-05",38499195,1823780,0.643840159669307,1644880,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1595","2020-09-12",40144075,1644880,0.625803203955676,1693109,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1596","2020-09-19",41837184,1693109,0.607098182952013,1880029,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1597","2020-09-26",43717213,1880029,0.500631811929559,1864473,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1598","2020-10-03",45581686,1864473,0.755036060260228,2064398,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1599","2020-10-10",47646084,2064398,0.452258330710071,2301673,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1600","2020-10-17",49947757,2301673,0.261894409646038,2646333,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1601","2020-10-24",52594090,2646333,0.209119320354327,3240079,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1602","2020-10-31",55834169,3240079,0.0622811914494312,4047319,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1603","2020-11-07",59881488,4047319,0.225319379262968,5607211,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1604","2020-11-14",65488699,5607211,0.277013676106707,7069959,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1605","2020-11-21",72558658,7069959,0.21163652738303,7464232,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1606","2020-11-28",80022890,7464232,0.178326944503585,7594184,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1607","2020-12-05",87617074,7594184,0.541584582770244,9250124,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1608","2020-12-12",96867198,9250124,0.42742099147966,9727991,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1609","2020-12-19",106595189,9727991,0.280981892437519,9208024,11,1,1,0,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1610","2020-12-26",115803213,9208024,0.674209130862937,8425887,11,2,0,1,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1611","2021-01-02",124229100,8425887,0.786159124904516,10461223,11,2,0,1,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1612","2021-01-09",134690323,10461223,0.691297803647117,10843082,11,2,0,1,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1613","2021-01-16",145533405,10843082,0.270084849476289,8737728,11,2,0,1,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
"1614","2021-01-23",154271133,8737728,0.757250458825422,7194474,11,2,0,1,0,"Midwest","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,1,0
